UserName,ScreenName,Location,TweetAt,OriginalTweet,Sentiment
15891,60843,"UK, Basel CH",21/03/2020,Well Morrison s order on way and I d say 60 of it missing So once cases finished at police station today I will have to find a supermarket somewhere that might have some items Village shop doesn t Didn t even order my usual shop So thanks  ,Positive
6056,51008,Greifswald to Hamburg,17/03/2020,"24 Pictures That Prove Americans Have No Idea How To Deal With Coronavirus https://t.co/5wr7kryEy8 via @BuzzFeed 

#hamsterkauf #coronavirus",Negative
33446,78398,"British Columbia, Canada",05/04/2020,@MorkCrispy Did I miss something?  Did covid 19 fuck over Nintendo prices too?,Negative
21693,66645,Malaysia,23/03/2020,shoppers snatching up guns and ammo to gird for potential chaos from panic buying fear personal safety concerns  ,Negative
27467,72419,"Rockville, MD",26/03/2020,Having asthma puts you at higher risk for the coronavirus This 1 min video gives you the info you need to protect yourself,Positive
22620,67572,,23/03/2020,Hi my name is Jessica. My company has safety products and N95 masks available at fair market prices please email me at jessica@pananagroup.com  last I checked we had an estimate of 510k masks available #coronavirus #medical #hospitals #N95 #SafteyFirst #RETWEEET,Positive
26123,71075,"California, USA",25/03/2020,@ericuman I got my CDC mailer on the same day that the only #toiletpaper available on #Amazon arrived. #coincidence ? #coronavirus  #TrumpMadness #COVID https://t.co/g8tMNry7s8,Neutral
17751,62703,"Abuja, Nigeria",21/03/2020,"Following the sharp drop in oil prices due to the impact of Coronovirus, the @NGRSenate on Tuesday declared support for the review of the 2020 budget. | https://t.co/6F1WkfTRj8 | #NASSThisWeek",Positive
41024,85976,"Lagos,Nigeria And Worldwide",10/04/2020,"Online Shopping, The Way Out Of COVID-19 Restrictions - https://t.co/jsSs4RIhUD",Neutral
42668,87620,"chicago, illinois",12/04/2020,"I just opened my living room curtains and some guy and his girlfriend at the grocery store across the street saw me, got so excited and started waving enthusiastically. So cute. #socialdistancing",Positive
5270,50222,Cyprus,17/03/2020,"#EURUSD is hovering near the mid-1.11 level as the investors await a slew of data to be released by the #Eurozone which could potentially bring some #volatility in Euros prices

Read Full Report Here:
https://t.co/M8mRHuagDp

#forex #COVID2019 #CoronavirusOutbreak #USD #charts https://t.co/aShkuIYJxT",Positive
33351,78303,"Bangalore, India",05/04/2020,"How #coronavirus is shifting #consumerbehavior and attitudes in #China: @ljin18 

https://t.co/2zHLufvPwA",Neutral
37022,81974,"Hampton Roads, Va.",07/04/2020,"She said the orders are placed over the phone or via their Facebook page for low prices  theyre able to sustain those costs because of help from community donations.

 https://t.co/QnximB7aGD",Positive
41172,86124,,10/04/2020,"Decided to wear a handmade mask to go to the grocery store. ""... I'd like to keep it on."" #mask #socialdistancing #adventures #funtimes #cute https://t.co/Kxsc3YkIVs",Positive
21231,66183,,23/03/2020,The spread of across Australia could see reach about 10 per cent and prices drop 20 per cent writes,Negative
37663,82615,Washington State,08/04/2020,A research website https://t.co/qIdLI7x0ED,Neutral
36444,81396,,07/04/2020,"@realDonaldTrump Donnie's work???...???

""Grocery workers are beginning to die of coronavirus
At least four people  who had worked at Walmart, Trader Joes and Giant  have died from covid-19 in recent days""
https://t.co/2KbmVghcV3",Negative
9990,54942,Transilvania/RO/EU,19/03/2020,Please stop panic buying There is enough food for everyone PLEASE STOP Photo credit Lauren Taylor,Negative
12039,56991,"Seattle, WA",19/03/2020,I've been mulling over the @MRC_Outbreak modeling report on #COVID19 mitigation and suppression strategies since it was posted on March 16. Although mitigation through social distancing may not solve things I believe we can bring this epidemic under control. 1/19,Negative
5059,50011,"Ontario, Canada",17/03/2020,Lineup at the grocery store in Spain. 15 people in at a time and the rest wait outside 1 meter apart. #COVID2019 https://t.co/r1mMJ6Jvne,Neutral
22661,67613,"?tautahi, Aotearoa",23/03/2020,"@AlisonPoulter https://t.co/B07Xt2qWOc says ""Businesses involved in the supply, delivery, distribution and sale of food, beverage and other key consumer goods (but not takeaway shops)"" so sounds like it?",Positive
24458,69410,"Silver Spring, MD",25/03/2020,"The health and safety of our members and stakeholders is our priority during the COVID-19 pandemic. We have compiled credible resources regarding clinical practice, health care institutions, government affairs, consumer safety, and more: https://t.co/5tMR2O0hTp https://t.co/36XxiscKtD",Positive
42991,87943,The Netherlands,12/04/2020,@dramaass shares practical tips on how brands can stay relevant + offer real value to consumers during COVID-19 crisis. Understanding consumer needs is key! https://t.co/pnhms0P7os,Negative
30261,75213,North America,02/04/2020,Supermarket chain says it will triple workers annual bonus as a thank you for their efforts during the crisis Full time workers will get a 6 bonus on earnings for the next 12 months,Positive
16886,61838,Dagenham RM8,21/03/2020,"Nice to see the holiday companies pushing prices up for next year. Thanks @TUIUK also for wanting to charge to change a holiday from this year to next or take a massive amount if cancelled this year. Some come together in hardship, some profit. #TUI #Covid_19 #selfemployed",Positive
28444,73396,"London, England",27/03/2020,Incidentally assistant on the checkout this morning said shoppers being more sensible now whereas last couple of weeks they went bloody mad they did,Negative
11949,56901,,19/03/2020,And so it goes... #pandemic #coronavirus #shelterinplace #covoid19 #emptyshelves #supermarket #emptystore #eggs #homestead #homesteading #homesteader #countryliving #countrylifestyle #countrylife #outdoorliving #outdoorlife https://t.co/x0UpCyxfni https://t.co/zSw38WissO,Neutral
29595,74547,United States,01/04/2020,"? Please do not trust anyone who offers you financial help and then asks you for money or personal information. Federal and local disaster workers will not ask you for money or sign you up to receive a check. 

Help prevent fraud: https://t.co/12GySEYYXV https://t.co/hChhy8WXXM",Negative
21896,66848,UK,23/03/2020,Birthday gift from my dad ? Thanks dad! Just what Ive always wanted ? #coronavirus #toiletpaper #COVID19 #covid19uk #StayAtHome #StayHomeSaveLives https://t.co/ivD8bDOgb8,Positive
32702,77654,London,05/04/2020,"In spite of the circumstances surrounding #coronavirus, appetites for online #auction shopping remain high. 

Learn more about this rise in sales:",Negative
44820,89772,,14/04/2020,I like to play a game called hot or not covid edition.  When Im at the grocery store i try to guess if someone is hot or not under their face mask.  #coronavirus #COVID19 #CornTeen,Positive
44851,89803,,14/04/2020,COVID-19 has not changed consumer attitudes to advertising via @Kantar  https://t.co/YvIooSmkVw,Neutral
38762,83714,Chicago,08/04/2020,"@Airbnb rental divert units causing the yeay-lease #Rental Market to contract, w/overall prices rising. A consequence of the sudden travel downturn could be a surge in units for traditional rentals, potentially lowering annual rental prices. #housingmarke",Negative
31990,76942,,04/04/2020,"Dravely is committed to helping Kwarans access foodstuff, fast-food, healthcare kits &amp; mobile accessories during the Covid-19 lockdown and after. With as low as #300 let Dravely handle the supplies while you do the shopping online.",Positive
42792,87744,"Miami, Florida 33131",12/04/2020,#HappyEaster  no #chocolates or #flowers  instead #homeessentials #appreciated #Clorox #bleach #toiletpaper #stayhome #socialdistancing #coronavirus #covid19 #evelynperezlarin #realtor #miami #fortuneinternationalrealty #canvasmiami #weareinthistogether ?? https://t.co/n8hxVSSUaI,Negative
34423,79375,"Jackson, MS",06/04/2020,A line forming again at the grocery store this morning but remember it s recommended only one person per family should go shopping to prevent the spread of,Positive
4228,49180,,16/03/2020,"Nothing like a little contagion, to stimulate a surge in consumer activity
#COVID2019 #coronavirus",Positive
5302,50254,"California, USA",17/03/2020,When you don t want anyone in the getting any bog roll roll 19,Positive
26934,71886,"Toronto, Ontario",25/03/2020,"I think at this point, it is almost sure that I will get #coronavirus. Bus drivers are getting coronaviruses, Uber drivers, grocery store clerks, petrol stations as @fordnation wants people to die. I could possibly be affected right now but not showing symptoms.",Negative
44867,89819,"Miami, FL",14/04/2020,"Who else is dressing up for their grocery store runs??
.
#fashionista #ootd #sketchdaily #fashionillustration #covi?d19 #coronavirus #coronafashion #outfitoftheday #artist #fashionillustrationoftheday #stayhealthy https://t.co/Cj9Q8Zroga",Neutral
23951,68903,"Hyderabad, India",24/03/2020,Hyderabad Corona patients now demand non veg food,Negative
24305,69257,Canada,25/03/2020,Syrian medical company TAMIKO launches the production of a new sanitizer and prepares 3 more new products to put on the market to tackle the,Neutral
19565,64517,"St. Catharines, Ontario",22/03/2020,"How is your business adapting to #COVID19? Can you offer online shopping? Is free delivery / pickup an option? Can you meet online instead of in person? Small changes can make a big difference and the 
@GNCC
 can help. Learn more here: https://t.co/JNns63Fju4",Positive
5715,50667,New England,17/03/2020,"@ctbb @kasie @SenatorRomney It would be a help to us, subsisting on SSI. I can afford food because I shop for the best prices &amp; apply coupons. We are both(mildly)sick &amp; not going out until he's much better. W/COPD his risk is higher from COVID-19.",Positive
36756,81708,,07/04/2020,"Time to go #Grocery Shopping. My KN95 ? still hasnt arrived, so I had one made with a Polyester covering, and Polypropylene filters. I got the wipes for the cart, hand sanitizer, and #Purell Spray to decon my shoes, before I get in my truck to come home. #COVID19 #Coronavirus https://t.co/0PGlE40bpG",Positive
39467,84419,Internet,09/04/2020,"Pandemic driving global e-commerce growth, but fraud is on the increase too: The COVID-19 crisis is driving the global growth of e-commerce sales, with millions of consumers worldwide in quarantine shopping for goods, services and entertainment online. https://t.co/b37hLrFdYJ https://t.co/qXAPeldex0",Negative
23645,68597,Ohio,24/03/2020,"Take One For The Team #ManOnFire #Cod #ModernWarfare #BlownUp #SearchAndDestroy 
#DenzelWashington #GoodMovies #Coronavirus #ToiletPaper #CleanHands #LosManos #Cleveland #Browns #NFL #Superbowl #Playoffs #Ohio #BobsBurgers #Bologna #Fuel
https://t.co/qRqNDcDLOx via @YouTube",Neutral
11701,56653,,19/03/2020,@tranquileyes30 4 been to the supermarket and chemist dropped supplies to porch of those that needed it nowhere else and no one else visting  #stopthepeak #coronavirus #UK,Positive
15619,60571,"Windsor, ON",20/03/2020,"Thank you from the bottom of our hearts to all the healthcare professionals, delivery workers, caregivers, grocery store employees, and scientists who are working the frontlines of this pandemic?
#coronavirus  #ThanksHealthHeroes #yumyumsbakery #YQG https://t.co/nWmAku3Zt8",Positive
